step,tokens_processed,split,loss,perplexity,wallclock_sec
11500,29440000,valid,2.0828215301036836,8.027085656206731,267.02081966400146
11750,30080000,train,2.1216305255889893,8.344732701206485,273.7212107181549
11750,30080000,valid,2.08662012219429,8.057635266310555,273.7212903499603
12000,30720000,train,2.1195834994316103,8.32766828670098,279.209228515625
12000,30720000,valid,2.109611862897873,8.245040457376891,279.20931458473206
12250,31360000,train,2.098149228096008,8.151070172128094,284.88408279418945
12250,31360000,valid,2.0608626008033752,7.852740670034764,284.8841643333435
12500,32000000,train,2.1195230722427367,8.32716508432025,290.77688574790955
12500,32000000,valid,2.0878114819526674,8.067240529240287,290.77696537971497
12750,32640000,train,2.1124079525470734,8.268126590064487,296.3409056663513
12750,32640000,valid,2.0654559314250944,7.888893872459339,296.3409814834595
13000,33280000,train,2.021760094165802,7.551604778858268,301.89242005348206
13000,33280000,valid,2.056475096940994,7.818362212970587,301.89250349998474
13250,33920000,train,2.0841763615608215,8.037968374822997,307.7464702129364
13250,33920000,valid,2.0946321904659273,8.122452905108341,307.7465455532074
13500,34560000,train,2.0446760416030885,7.726655017640566,313.3800301551819
13500,34560000,valid,2.0717953741550446,7.939063920417734,313.3801095485687
13750,35200000,train,2.03578240275383,7.658241611404217,319.8361520767212
13750,35200000,valid,2.078375405073166,7.9914754521203655,319.8362364768982
14000,35840000,train,2.0290916085243227,7.607172928162707,325.37042021751404
14000,35840000,valid,2.0243859350681306,7.571460148677286,325.37050700187683
14250,36480000,train,2.034453672170639,7.648072628976788,331.19894552230835
14250,36480000,valid,2.0662219703197477,7.894939387255538,331.1990246772766
14500,37120000,train,2.082262247800827,8.022597504444617,336.6644194126129
14500,37120000,valid,2.0704770505428316,7.928604560917722,336.66449522972107
14750,37760000,train,2.023426425457001,7.564198744145171,342.12313079833984
14750,37760000,valid,2.034573018550873,7.648985453230871,342.1232144832611
15000,38400000,train,2.0140035927295683,7.493257324134431,347.57738041877747
15000,38400000,valid,2.0101752161979674,7.4646251559803005,347.57746720314026
15250,39040000,train,2.0991467356681826,8.159204982939283,353.34791111946106
15250,39040000,valid,2.071487069129944,7.936616644389607,353.34798979759216
15500,39680000,train,2.026809108257294,7.5898293548079705,358.784640789032
15500,39680000,valid,1.9896868169307709,7.313243019722458,358.78471088409424
15750,40320000,train,2.05238915681839,7.786482027728605,364.49407982826233
15750,40320000,valid,1.9975785613059998,7.371185597474187,364.49416494369507
16000,40960000,train,2.0407883703708647,7.6966746378973445,369.93211698532104
16000,40960000,valid,1.9929034173488618,7.336804674175993,369.9321970939636
